product_id,product_name,category,stock_quantity,daily_sales,days_to_expiry,price,branch_id
1143,Product_1143,Fruits,35,7,48,209.33,1
1144,Product_1144,Frozen,234,39,59,383.6,1
1145,Product_1145,Snacks,600,40,45,476.21,2
1146,Product_1146,Fruits,296,37,19,370.76,1
1147,Product_1147,Vegetables,416,26,31,207.36,1
1148,Product_1148,Fruits,390,39,25,373.39,1
1149,Product_1149,Dairy,304,38,56,100.78,2
1150,Product_1150,Bakery,150,30,28,250.47,2
1151,Product_1151,Beverages,612,34,22,305.89,3
1152,Product_1152,Vegetables,380,38,55,289.92,2
1153,Product_1153,Frozen,96,6,32,400.89,2
1154,Product_1154,Fruits,42,3,49,367.44,2
1155,Product_1155,Beverages,203,29,52,339.65,1
1156,Product_1156,Dairy,369,41,22,378.32,3
1157,Product_1157,Vegetables,540,45,50,36.22,3
1158,Product_1158,Snacks,247,13,54,140.03,1
1159,Product_1159,Frozen,17,1,13,55.95,2
1160,Product_1160,Frozen,120,8,23,152.82,1
1161,Product_1161,Vegetables,136,8,59,299.07,2
1162,Product_1162,Vegetables,703,37,28,382.68,3
1163,Product_1163,Bakery,64,16,54,220.69,2
1164,Product_1164,Fruits,153,17,13,387.03,1
1165,Product_1165,Frozen,464,29,30,243.09,1
1166,Product_1166,Vegetables,774,43,55,326.83,1
1167,Product_1167,Fruits,323,19,9,239.48,3
1168,Product_1168,Snacks,132,44,57,224.71,3
1169,Product_1169,Fruits,141,47,44,22.24,2
1170,Product_1170,Snacks,612,34,9,174.64,2
1171,Product_1171,Dairy,36,12,45,64.68,3
1172,Product_1172,Bakery,80,8,27,95.01,2
1173,Product_1173,Fruits,13,1,40,107.92,2
1174,Product_1174,Frozen,99,11,43,329.24,1
1175,Product_1175,Vegetables,330,33,23,464.4,1
1176,Product_1176,Snacks,176,22,37,377.22,2
1177,Product_1177,Vegetables,88,8,49,124.87,1
1178,Product_1178,Frozen,209,11,21,481.13,3
1179,Product_1179,Beverages,360,40,28,302.67,3
1180,Product_1180,Snacks,48,6,28,425.57,3
1181,Product_1181,Snacks,222,37,22,145.96,3
1182,Product_1182,Beverages,258,43,58,233.25,1
1183,Product_1183,Dairy,608,32,41,179.97,3
1184,Product_1184,Beverages,230,46,46,48.68,3
1185,Product_1185,Snacks,84,28,42,178.26,2
1186,Product_1186,Vegetables,120,40,12,101.01,2
1187,Product_1187,Snacks,96,16,38,40.29,3
1188,Product_1188,Frozen,153,9,16,357.96,1
1189,Product_1189,Snacks,496,31,45,228.89,2
1190,Product_1190,Snacks,170,34,58,12.46,3
1191,Product_1191,Bakery,462,42,26,327.28,2
1192,Product_1192,Dairy,480,40,19,453.14,1
1193,Product_1193,Bakery,25,5,58,471.35,1
1194,Product_1194,Beverages,833,49,35,114.1,1
1195,Product_1195,Fruits,748,44,34,429.5,1
1196,Product_1196,Beverages,280,20,23,154.59,3
1197,Product_1197,Fruits,864,48,1,225.63,1
1198,Product_1198,Fruits,10,2,58,305.86,2
1199,Product_1199,Dairy,380,20,52,68.75,1
1200,Product_1200,Frozen,264,33,15,475.45,2
1201,Product_1201,Snacks,782,46,46,319.8,1
1202,Product_1202,Beverages,168,24,6,452.18,2
1203,Product_1203,Dairy,672,48,47,17.44,3
1204,Product_1204,Snacks,135,27,22,266.34,3
1205,Product_1205,Vegetables,30,3,50,284.68,1
1206,Product_1206,Snacks,490,49,55,134.43,1
1207,Product_1207,Beverages,75,5,53,237.35,1
1208,Product_1208,Frozen,360,45,29,120.87,1
1209,Product_1209,Beverages,192,48,1,352.86,2
1210,Product_1210,Bakery,390,30,28,119.3,3
1211,Product_1211,Vegetables,585,39,59,376.6,1
1212,Product_1212,Frozen,308,28,39,485.16,3
1213,Product_1213,Vegetables,357,21,34,34.67,1
1214,Product_1214,Dairy,350,25,1,234.39,3
1215,Product_1215,Dairy,280,40,47,291.47,3
1216,Product_1216,Beverages,504,42,21,375.14,3
1217,Product_1217,Snacks,176,22,35,181.9,3
1218,Product_1218,Fruits,136,8,17,170.81,1
1219,Product_1219,Snacks,390,26,17,418.95,2
1220,Product_1220,Vegetables,768,48,45,422.05,1
1221,Product_1221,Fruits,736,46,47,78.4,1
1222,Product_1222,Vegetables,225,15,49,145.12,3
1223,Product_1223,Bakery,280,35,5,467.54,3
1224,Product_1224,Beverages,196,49,26,469.18,1
1225,Product_1225,Snacks,208,26,6,330.54,3
1226,Product_1226,Bakery,108,18,17,464.77,2
1227,Product_1227,Dairy,210,14,7,214.66,1
1228,Product_1228,Bakery,195,15,47,334.27,1
1229,Product_1229,Bakery,85,17,19,123.43,3
1230,Product_1230,Snacks,630,35,44,409.19,3
1231,Product_1231,Dairy,153,17,43,481.51,1
1232,Product_1232,Frozen,210,35,13,270.51,1
1233,Product_1233,Fruits,98,14,48,116.31,3
1234,Product_1234,Vegetables,40,4,59,24.29,1
1235,Product_1235,Dairy,96,16,45,117.84,2
1236,Product_1236,Bakery,480,32,2,282.95,2
1237,Product_1237,Vegetables,136,8,43,138.55,1
1238,Product_1238,Vegetables,585,39,2,444.23,1
1239,Product_1239,Bakery,396,44,42,165.13,2
1240,Product_1240,Bakery,80,16,30,378.67,1
1241,Product_1241,Fruits,126,18,53,219.94,2
1242,Product_1242,Frozen,442,34,45,332.45,1
1243,Product_1243,Dairy,240,30,56,423.89,1
1244,Product_1244,Bakery,644,46,4,386.38,2
1245,Product_1245,Beverages,72,6,18,132.26,1
1246,Product_1246,Frozen,352,32,37,451.78,2
1247,Product_1247,Fruits,108,6,56,29.24,2
1248,Product_1248,Bakery,36,3,11,359.29,2
1249,Product_1249,Snacks,192,32,4,124.61,2
1250,Product_1250,Snacks,133,19,32,338.84,2
1251,Product_1251,Bakery,30,6,22,74.88,3
1252,Product_1252,Vegetables,396,22,55,140.3,1
1253,Product_1253,Beverages,210,42,9,305.73,3
1254,Product_1254,Bakery,368,23,33,221.18,1
1255,Product_1255,Vegetables,451,41,23,42.19,3
1256,Product_1256,Dairy,329,47,47,253.48,2
1257,Product_1257,Frozen,92,23,45,287.06,3
1258,Product_1258,Dairy,564,47,14,364.87,2
1259,Product_1259,Fruits,506,46,25,334.24,1
1260,Product_1260,Bakery,192,48,10,124.57,1
1261,Product_1261,Fruits,165,11,7,76.38,2
1262,Product_1262,Beverages,28,2,57,215.62,3
1263,Product_1263,Vegetables,198,11,49,14.75,2
1264,Product_1264,Bakery,630,35,6,392.99,2
1265,Product_1265,Snacks,731,43,47,29.73,1
1266,Product_1266,Vegetables,180,12,4,487.16,1
1267,Product_1267,Frozen,34,2,8,453.08,2
1268,Product_1268,Fruits,752,47,40,55.67,2
1269,Product_1269,Frozen,169,13,17,118.67,2
1270,Product_1270,Vegetables,102,17,21,52.92,3
1271,Product_1271,Vegetables,468,26,36,230.53,1
1272,Product_1272,Snacks,493,29,12,150.79,3
1273,Product_1273,Vegetables,414,23,14,378.71,2
1274,Product_1274,Frozen,315,45,29,173.86,1
1275,Product_1275,Beverages,612,36,46,280.85,3
1276,Product_1276,Vegetables,156,13,21,404.66,2
1277,Product_1277,Beverages,216,27,36,209.78,3
1278,Product_1278,Dairy,576,32,18,37.77,2
1279,Product_1279,Bakery,540,36,19,351.61,1
1280,Product_1280,Dairy,169,13,54,137.32,1
1281,Product_1281,Bakery,374,22,36,69.83,3
1282,Product_1282,Dairy,152,19,6,438.81,3
1283,Product_1283,Beverages,165,15,32,413.93,2
1284,Product_1284,Beverages,126,18,20,331.63,2
1285,Product_1285,Dairy,77,11,22,338.92,3
1286,Product_1286,Frozen,406,29,34,24.71,1
1287,Product_1287,Vegetables,108,9,31,494.33,2
1288,Product_1288,Snacks,228,19,30,182.38,2
1289,Product_1289,Snacks,140,35,59,211.48,3
1290,Product_1290,Snacks,8,2,24,286.47,1
1291,Product_1291,Dairy,288,16,46,21.53,1
1292,Product_1292,Vegetables,403,31,24,413.4,1
1293,Product_1293,Frozen,126,21,7,17.94,3
1294,Product_1294,Fruits,228,12,33,251.19,2
1295,Product_1295,Bakery,96,32,47,113.06,1
1296,Product_1296,Snacks,378,42,2,305.21,1
1297,Product_1297,Frozen,56,4,19,71.72,1
1298,Product_1298,Bakery,520,40,11,424.97,1
1299,Product_1299,Beverages,60,12,42,445.89,1
1300,Product_1300,Vegetables,38,2,16,12.65,2
1301,Product_1301,Frozen,240,30,28,386.6,1
1302,Product_1302,Frozen,120,10,40,168.67,1
1303,Product_1303,Fruits,492,41,47,39.37,3
1304,Product_1304,Dairy,240,16,22,69.78,3
1305,Product_1305,Beverages,473,43,16,177.25,2
1306,Product_1306,Frozen,104,26,12,172.67,3
1307,Product_1307,Dairy,132,12,10,49.98,3
1308,Product_1308,Fruits,612,34,20,246.53,1
1309,Product_1309,Frozen,6,2,51,278.59,1
1310,Product_1310,Beverages,96,24,31,404.71,2
1311,Product_1311,Snacks,34,2,12,300.09,2
1312,Product_1312,Beverages,180,20,24,187.75,3
1313,Product_1313,Dairy,736,46,37,304.45,3
1314,Product_1314,Fruits,56,14,58,209.23,1
1315,Product_1315,Beverages,36,6,45,153.74,2
1316,Product_1316,Fruits,252,14,36,306.69,2
1317,Product_1317,Vegetables,96,32,45,343.02,1
1318,Product_1318,Snacks,144,18,3,134.28,1
1319,Product_1319,Frozen,810,45,59,462.9,2
1320,Product_1320,Beverages,210,21,51,300.8,2
1321,Product_1321,Dairy,496,31,6,345.47,1
1322,Product_1322,Frozen,255,17,23,282.72,2
1323,Product_1323,Beverages,112,7,32,408.58,3
1324,Product_1324,Beverages,187,17,54,460.01,1
1325,Product_1325,Beverages,238,34,45,448.19,3
1326,Product_1326,Bakery,230,23,59,156.4,2
1327,Product_1327,Bakery,129,43,53,358.95,3
1328,Product_1328,Fruits,272,17,54,55.13,1
1329,Product_1329,Vegetables,320,32,13,479.24,1
1330,Product_1330,Fruits,245,35,9,281.02,2
1331,Product_1331,Bakery,100,25,45,494.53,1
1332,Product_1332,Bakery,270,27,55,245.22,1
1333,Product_1333,Fruits,572,44,39,493.79,3
1334,Product_1334,Snacks,312,24,29,52.95,2
1335,Product_1335,Beverages,80,16,20,295.53,1
1336,Product_1336,Vegetables,17,1,1,207.32,2
1337,Product_1337,Beverages,232,29,8,164.47,3
1338,Product_1338,Frozen,165,33,35,336.64,2
1339,Product_1339,Snacks,616,44,20,353.3,2
1340,Product_1340,Frozen,81,9,4,218.71,1
1341,Product_1341,Snacks,152,19,27,313.39,2
1342,Product_1342,Vegetables,195,13,57,149.43,2
1343,Product_1343,Vegetables,705,47,22,123.95,1
1344,Product_1344,Dairy,80,8,42,266.55,2
1345,Product_1345,Fruits,338,26,13,275.27,2
1346,Product_1346,Dairy,360,20,39,487.98,1
1347,Product_1347,Bakery,240,15,11,322.51,1
1348,Product_1348,Frozen,351,27,38,266.37,2
1349,Product_1349,Frozen,152,19,46,303.31,2
1350,Product_1350,Fruits,588,49,28,449.99,2
1351,Product_1351,Vegetables,400,40,59,76.49,2
1352,Product_1352,Bakery,423,47,11,454.79,2
1353,Product_1353,Dairy,56,4,26,387.52,2
1354,Product_1354,Fruits,156,12,51,456.56,3
1355,Product_1355,Vegetables,828,46,57,487.84,1
1356,Product_1356,Fruits,52,4,32,380.56,1
1357,Product_1357,Snacks,598,46,28,468.02,2
1358,Product_1358,Frozen,345,23,23,165.81,1
1359,Product_1359,Snacks,731,43,57,195.14,1
1360,Product_1360,Fruits,87,29,36,91.37,1
1361,Product_1361,Bakery,665,35,3,231.35,1
1362,Product_1362,Dairy,450,30,15,231.52,2
1363,Product_1363,Snacks,200,25,42,310.85,3
1364,Product_1364,Beverages,456,38,7,327.9,3
1365,Product_1365,Dairy,342,18,41,98.45,3
1366,Product_1366,Fruits,126,7,50,206.72,1
1367,Product_1367,Bakery,99,33,44,201.95,3
1368,Product_1368,Beverages,204,34,17,313.78,3
1369,Product_1369,Snacks,156,26,1,30.56,1
1370,Product_1370,Snacks,45,9,8,179.29,2
1371,Product_1371,Beverages,114,19,50,269.69,1
1372,Product_1372,Snacks,688,43,57,204.19,3
1373,Product_1373,Bakery,522,29,35,84.21,1
1374,Product_1374,Beverages,186,31,37,49.5,3
1375,Product_1375,Frozen,768,48,26,240.26,1
1376,Product_1376,Fruits,246,41,30,49.29,3
1377,Product_1377,Beverages,44,11,44,458.74,3
1378,Product_1378,Fruits,324,36,1,168.32,3
1379,Product_1379,Beverages,390,26,6,363.81,2
1380,Product_1380,Beverages,56,8,18,294.52,1
1381,Product_1381,Vegetables,444,37,33,83.08,3
1382,Product_1382,Dairy,108,12,9,438.2,3
1383,Product_1383,Bakery,36,12,43,74.77,1
1384,Product_1384,Beverages,60,15,52,21.81,3
1385,Product_1385,Frozen,220,44,7,452.18,2
1386,Product_1386,Bakery,352,44,37,453.71,2
1387,Product_1387,Fruits,572,44,4,107.71,2
1388,Product_1388,Frozen,76,4,34,401.89,2
1389,Product_1389,Fruits,88,22,44,468.34,2
1390,Product_1390,Snacks,756,42,31,275.15,3
1391,Product_1391,Fruits,532,28,9,20.3,2
1392,Product_1392,Bakery,154,22,23,395.99,3
1393,Product_1393,Dairy,384,32,59,336.6,1
1394,Product_1394,Snacks,135,15,29,16.05,3
1395,Product_1395,Snacks,36,3,28,129.64,3
1396,Product_1396,Fruits,280,35,12,204.92,1
1397,Product_1397,Bakery,65,13,8,142.6,3
1398,Product_1398,Beverages,340,20,4,13.59,2
1399,Product_1399,Vegetables,45,3,8,291.19,2
1400,Product_1400,Dairy,65,13,48,108.9,2
1401,Product_1401,Beverages,210,14,53,33.86,2
1402,Product_1402,Snacks,135,15,38,412.95,1
1403,Product_1403,Beverages,418,22,37,231.08,1
1404,Product_1404,Dairy,130,10,16,422.66,1
1405,Product_1405,Fruits,686,49,25,72.2,3
1406,Product_1406,Dairy,416,26,48,343.47,1
1407,Product_1407,Vegetables,468,36,6,345.31,1
1408,Product_1408,Fruits,645,43,43,281.82,3
1409,Product_1409,Frozen,306,18,9,213.57,3
1410,Product_1410,Beverages,60,20,4,96.77,2
1411,Product_1411,Dairy,612,34,3,484.22,1
1412,Product_1412,Frozen,108,6,24,164.53,2
1413,Product_1413,Beverages,450,30,13,93.06,3
1414,Product_1414,Dairy,340,20,18,342.0,2
1415,Product_1415,Bakery,765,45,12,45.64,1
1416,Product_1416,Bakery,611,47,19,496.33,1
1417,Product_1417,Bakery,416,26,14,417.01,3
1418,Product_1418,Bakery,484,44,1,210.74,2
1419,Product_1419,Beverages,308,22,55,143.6,3
1420,Product_1420,Snacks,627,33,37,349.1,2
1421,Product_1421,Dairy,170,34,40,278.81,1
1422,Product_1422,Bakery,234,13,28,340.97,2
1423,Product_1423,Dairy,720,45,8,87.78,3
1424,Product_1424,Dairy,220,22,21,495.85,2
1425,Product_1425,Vegetables,8,1,23,158.39,1
1426,Product_1426,Fruits,299,23,43,215.01,3
1427,Product_1427,Snacks,450,30,43,181.43,2
1428,Product_1428,Snacks,45,15,21,241.15,1
1429,Product_1429,Dairy,345,23,44,112.95,2
1430,Product_1430,Beverages,470,47,51,183.87,3
1431,Product_1431,Bakery,384,48,27,350.53,3
1432,Product_1432,Frozen,450,45,48,73.95,1
1433,Product_1433,Fruits,343,49,54,215.36,1
1434,Product_1434,Dairy,187,17,2,151.21,2
1435,Product_1435,Dairy,328,41,11,149.96,3
1436,Product_1436,Dairy,304,38,45,166.16,1
1437,Product_1437,Dairy,20,2,3,95.46,3
1438,Product_1438,Beverages,105,35,24,25.16,3
1439,Product_1439,Snacks,735,49,35,449.32,2
1440,Product_1440,Dairy,540,36,49,432.22,3
1441,Product_1441,Vegetables,172,43,25,164.88,3
1442,Product_1442,Frozen,522,29,54,457.39,1
1443,Product_1443,Snacks,12,1,19,90.66,1
1444,Product_1444,Vegetables,224,16,40,130.96,2
1445,Product_1445,Vegetables,510,34,6,298.93,2
1446,Product_1446,Dairy,66,6,48,96.89,2
1447,Product_1447,Vegetables,372,31,10,263.86,3
1448,Product_1448,Frozen,198,18,31,16.79,2
1449,Product_1449,Frozen,440,40,45,401.34,2
1450,Product_1450,Fruits,76,4,16,173.06,2
1451,Product_1451,Bakery,35,5,20,405.78,2
1452,Product_1452,Bakery,188,47,29,466.55,3
1453,Product_1453,Fruits,630,42,10,112.12,2
1454,Product_1454,Snacks,410,41,3,34.12,2
1455,Product_1455,Frozen,506,46,30,135.53,2
1456,Product_1456,Dairy,245,35,42,430.96,3
1457,Product_1457,Fruits,182,13,37,127.14,1
1458,Product_1458,Dairy,81,9,2,343.43,3
1459,Product_1459,Vegetables,207,23,40,403.84,3
1460,Product_1460,Beverages,336,21,26,393.13,1
1461,Product_1461,Snacks,434,31,55,74.05,3
1462,Product_1462,Bakery,30,2,58,291.78,2
1463,Product_1463,Vegetables,336,42,3,162.97,2
1464,Product_1464,Beverages,234,18,54,163.5,3
1465,Product_1465,Bakery,85,5,16,407.92,1
1466,Product_1466,Snacks,246,41,15,378.13,2
1467,Product_1467,Dairy,560,35,49,332.28,2
1468,Product_1468,Bakery,324,36,30,176.23,1
1469,Product_1469,Snacks,450,25,47,141.03,1
1470,Product_1470,Dairy,144,8,52,247.97,3
1471,Product_1471,Snacks,255,17,13,436.94,1
1472,Product_1472,Bakery,40,10,36,81.88,2
1473,Product_1473,Fruits,192,24,29,170.8,1
1474,Product_1474,Vegetables,272,17,24,123.33,2
1475,Product_1475,Frozen,170,34,11,432.09,3
1476,Product_1476,Snacks,252,14,21,344.5,1
1477,Product_1477,Frozen,390,39,51,473.42,2
1478,Product_1478,Fruits,288,32,9,493.42,2
1479,Product_1479,Beverages,290,29,56,326.95,2
1480,Product_1480,Frozen,175,35,54,160.5,3
1481,Product_1481,Snacks,21,7,27,116.68,1
1482,Product_1482,Fruits,98,7,23,92.46,1
1483,Product_1483,Snacks,132,11,53,321.66,2
1484,Product_1484,Beverages,252,36,41,160.86,2
1485,Product_1485,Beverages,85,17,48,416.07,1
1486,Product_1486,Vegetables,160,32,52,467.59,3
1487,Product_1487,Beverages,560,35,48,351.54,1
1488,Product_1488,Beverages,589,31,24,78.23,2
1489,Product_1489,Beverages,288,18,50,33.13,2
1490,Product_1490,Beverages,102,6,50,319.37,2
1491,Product_1491,Beverages,136,8,3,318.52,2
1492,Product_1492,Frozen,143,13,34,390.0,3
1493,Product_1493,Vegetables,608,32,13,488.13,2
1494,Product_1494,Dairy,210,15,14,178.6,2
1495,Product_1495,Vegetables,306,34,29,26.3,3
1496,Product_1496,Frozen,200,25,14,491.54,1
1497,Product_1497,Vegetables,38,2,37,334.94,3
1498,Product_1498,Dairy,150,30,37,411.92,3
1499,Product_1499,Fruits,637,49,17,145.67,1
1500,Product_1500,Fruits,12,2,21,333.79,1
1501,Product_1501,Dairy,240,30,17,497.91,3
1502,Product_1502,Bakery,35,5,20,10.81,2
1503,Product_1503,Vegetables,287,41,40,244.57,1
1504,Product_1504,Dairy,168,42,9,281.37,2
1505,Product_1505,Frozen,88,22,55,378.9,1
1506,Product_1506,Snacks,138,46,18,364.16,1
1507,Product_1507,Vegetables,99,33,24,160.77,3
1508,Product_1508,Bakery,234,18,59,314.45,1
1509,Product_1509,Vegetables,336,28,41,377.2,1
1510,Product_1510,Bakery,108,6,34,36.38,1
1511,Product_1511,Fruits,798,42,13,49.77,1
1512,Product_1512,Beverages,247,13,37,346.39,2
1513,Product_1513,Vegetables,798,42,15,388.86,2
1514,Product_1514,Beverages,120,30,58,28.47,1
1515,Product_1515,Vegetables,84,7,7,379.74,3
1516,Product_1516,Vegetables,66,22,4,496.15,3
1517,Product_1517,Bakery,688,43,9,13.42,2
1518,Product_1518,Frozen,144,12,51,69.72,1
1519,Product_1519,Beverages,48,6,8,160.83,3
1520,Product_1520,Fruits,931,49,24,273.42,3
1521,Product_1521,Bakery,35,7,30,224.94,1
1522,Product_1522,Beverages,121,11,42,62.33,2
1523,Product_1523,Snacks,558,31,18,155.85,2
1524,Product_1524,Dairy,136,17,14,340.27,2
1525,Product_1525,Vegetables,240,15,56,70.02,3
1526,Product_1526,Beverages,266,19,34,455.62,1
1527,Product_1527,Frozen,8,1,37,94.22,3
1528,Product_1528,Fruits,18,1,44,225.63,1
1529,Product_1529,Fruits,720,40,28,387.03,1
1530,Product_1530,Fruits,130,10,17,411.62,2
1531,Product_1531,Vegetables,207,23,44,306.9,2
1532,Product_1532,Dairy,748,44,34,194.76,3
1533,Product_1533,Dairy,64,4,14,228.27,3
1534,Product_1534,Fruits,128,32,10,105.19,1
1535,Product_1535,Dairy,119,17,12,400.26,3
1536,Product_1536,Dairy,352,32,20,335.05,1
1537,Product_1537,Fruits,376,47,19,194.91,2
1538,Product_1538,Dairy,135,45,23,475.9,2
1539,Product_1539,Frozen,117,13,15,477.28,2
1540,Product_1540,Beverages,78,26,15,352.8,2
1541,Product_1541,Vegetables,189,27,2,384.12,2
1542,Product_1542,Vegetables,594,33,23,313.92,3
1543,Product_1543,Fruits,256,16,29,177.87,2
1544,Product_1544,Beverages,75,15,23,320.3,1
1545,Product_1545,Beverages,363,33,41,459.65,1
1546,Product_1546,Dairy,39,3,7,411.96,1
1547,Product_1547,Bakery,112,14,39,313.39,3
1548,Product_1548,Vegetables,104,26,30,409.05,2
1549,Product_1549,Vegetables,51,17,10,484.19,2
1550,Product_1550,Vegetables,564,47,51,324.97,3
1551,Product_1551,Dairy,176,16,32,187.63,3
1552,Product_1552,Snacks,513,27,46,240.94,1
1553,Product_1553,Snacks,12,2,50,443.01,1
1554,Product_1554,Snacks,45,15,11,37.31,3
1555,Product_1555,Vegetables,666,37,43,52.66,2
1556,Product_1556,Frozen,615,41,24,82.11,3
1557,Product_1557,Bakery,627,33,24,456.3,2
1558,Product_1558,Snacks,22,2,4,463.77,3
1559,Product_1559,Fruits,480,48,58,373.37,1
1560,Product_1560,Dairy,252,21,45,439.54,3
1561,Product_1561,Beverages,756,42,20,459.08,3
1562,Product_1562,Bakery,342,18,9,446.22,3
1563,Product_1563,Bakery,174,29,18,255.98,3
1564,Product_1564,Vegetables,611,47,44,34.31,1
1565,Product_1565,Vegetables,255,15,28,121.22,1
1566,Product_1566,Fruits,304,19,28,315.88,2
1567,Product_1567,Beverages,160,32,2,459.44,2
1568,Product_1568,Beverages,361,19,44,383.47,3
1569,Product_1569,Fruits,245,49,43,400.19,3
1570,Product_1570,Dairy,130,26,8,399.03,2
1571,Product_1571,Dairy,112,7,46,276.85,1
1572,Product_1572,Vegetables,72,24,49,19.81,3
1573,Product_1573,Snacks,288,16,58,295.88,3
1574,Product_1574,Fruits,312,39,16,245.34,1
1575,Product_1575,Fruits,77,7,14,277.39,3
1576,Product_1576,Dairy,416,26,7,247.5,2
1577,Product_1577,Snacks,225,45,52,270.36,1
1578,Product_1578,Vegetables,338,26,2,219.28,2
1579,Product_1579,Frozen,570,30,12,481.43,2
1580,Product_1580,Fruits,495,33,14,133.56,3
1581,Product_1581,Bakery,476,34,26,260.38,1
1582,Product_1582,Bakery,288,48,40,29.24,3
1583,Product_1583,Dairy,153,9,13,335.02,3
1584,Product_1584,Frozen,192,48,20,429.91,2
1585,Product_1585,Vegetables,230,46,55,368.31,2
1586,Product_1586,Beverages,12,2,14,291.05,1
1587,Product_1587,Vegetables,476,34,46,43.54,1
1588,Product_1588,Snacks,504,36,52,409.72,2
1589,Product_1589,Snacks,300,30,7,282.19,3
1590,Product_1590,Fruits,152,19,20,436.13,3
1591,Product_1591,Dairy,301,43,48,184.49,1
1592,Product_1592,Dairy,65,5,15,220.87,2
1593,Product_1593,Frozen,35,5,9,321.31,2
1594,Product_1594,Fruits,232,29,17,263.86,1
1595,Product_1595,Bakery,104,8,38,430.39,1
1596,Product_1596,Vegetables,120,24,55,477.03,3
1597,Product_1597,Frozen,168,14,12,104.51,3
1598,Product_1598,Frozen,184,46,41,412.6,1
1599,Product_1599,Snacks,323,17,3,158.36,1
1600,Product_1600,Frozen,14,1,39,304.29,3
1601,Product_1601,Beverages,52,13,42,358.77,3
1602,Product_1602,Snacks,28,4,19,462.08,3
1603,Product_1603,Dairy,204,17,34,100.05,3
1604,Product_1604,Bakery,154,11,9,209.87,1
1605,Product_1605,Beverages,66,11,10,408.44,2
1606,Product_1606,Dairy,480,48,36,51.63,1
1607,Product_1607,Frozen,192,12,48,224.48,2
1608,Product_1608,Vegetables,294,21,50,44.16,1
1609,Product_1609,Bakery,180,20,9,170.66,3
1610,Product_1610,Vegetables,304,38,54,432.62,1
1611,Product_1611,Dairy,308,22,10,461.06,3
1612,Product_1612,Snacks,114,6,51,372.93,1
1613,Product_1613,Snacks,288,24,56,486.51,1
1614,Product_1614,Beverages,54,6,24,242.94,2
1615,Product_1615,Dairy,252,18,48,65.98,1
1616,Product_1616,Fruits,160,10,57,386.69,1
1617,Product_1617,Frozen,384,32,26,238.46,1
1618,Product_1618,Vegetables,92,23,57,35.84,3
1619,Product_1619,Dairy,207,23,40,472.45,1
1620,Product_1620,Beverages,34,2,33,202.7,2
1621,Product_1621,Fruits,100,20,51,293.03,3
1622,Product_1622,Beverages,288,18,24,312.44,2
1623,Product_1623,Beverages,420,30,53,58.75,2
1624,Product_1624,Frozen,637,49,2,485.34,3
1625,Product_1625,Beverages,108,36,47,149.45,3
1626,Product_1626,Dairy,150,25,42,319.08,2
1627,Product_1627,Fruits,666,37,1,56.86,3
1628,Product_1628,Vegetables,340,34,18,457.27,3
1629,Product_1629,Bakery,75,5,19,178.2,1
1630,Product_1630,Bakery,260,26,59,60.16,3
1631,Product_1631,Frozen,48,12,11,374.28,3
1632,Product_1632,Bakery,270,18,37,305.57,2
1633,Product_1633,Snacks,14,2,7,466.96,3
1634,Product_1634,Bakery,336,24,16,27.26,2
1635,Product_1635,Vegetables,153,9,37,273.3,3
1636,Product_1636,Beverages,132,11,52,315.52,3
1637,Product_1637,Vegetables,782,46,42,243.4,3
1638,Product_1638,Frozen,70,7,28,341.44,2
1639,Product_1639,Dairy,270,15,36,380.66,1
1640,Product_1640,Vegetables,6,1,11,350.94,3
1641,Product_1641,Vegetables,666,37,45,82.5,2
1642,Product_1642,Beverages,243,27,40,110.94,2
1643,Product_1643,Frozen,96,16,40,287.05,1
1644,Product_1644,Beverages,588,42,12,197.25,1
1645,Product_1645,Beverages,144,48,28,257.63,2
1646,Product_1646,Snacks,25,5,5,488.71,3
1647,Product_1647,Snacks,510,34,39,471.25,1
1648,Product_1648,Fruits,768,48,11,469.71,2
1649,Product_1649,Dairy,12,4,7,353.4,2
1650,Product_1650,Dairy,56,8,51,110.35,2
1651,Product_1651,Snacks,120,15,15,41.26,1
1652,Product_1652,Bakery,228,19,12,477.73,3
1653,Product_1653,Beverages,558,31,40,176.02,1
1654,Product_1654,Frozen,322,23,34,402.9,1
1655,Product_1655,Dairy,33,3,53,98.52,1
1656,Product_1656,Frozen,140,35,41,300.6,3
1657,Product_1657,Snacks,319,29,45,128.85,2
1658,Product_1658,Frozen,336,28,16,38.64,1
1659,Product_1659,Vegetables,20,5,42,190.98,2
1660,Product_1660,Vegetables,608,32,48,477.43,2
1661,Product_1661,Beverages,120,24,46,443.33,2
1662,Product_1662,Dairy,741,39,38,399.87,2
1663,Product_1663,Bakery,76,4,59,211.26,3
1664,Product_1664,Fruits,28,7,49,348.94,1
1665,Product_1665,Dairy,527,31,31,377.66,2
1666,Product_1666,Beverages,624,48,34,429.85,2
1667,Product_1667,Fruits,882,49,57,400.92,1
1668,Product_1668,Snacks,90,15,16,242.8,2
1669,Product_1669,Frozen,264,44,3,351.61,2
1670,Product_1670,Fruits,418,22,12,279.36,1
1671,Product_1671,Vegetables,56,4,31,118.15,2
1672,Product_1672,Fruits,340,20,23,486.2,1
1673,Product_1673,Fruits,629,37,17,240.01,3
1674,Product_1674,Dairy,195,13,18,96.08,3
1675,Product_1675,Bakery,216,36,20,392.22,3
